datetime_,pool_price,forecast_pool_price,rolling_30day_avg_price,alberta_internal_load,forecast_alberta_internal_load,solar_generation,wind_generation,temp_calgary,temp_edmonton,temp_fortmc,ws_calgary,ws_edmonton,ws_fortmc,hour_of_day,day_of_week,week_of_month,month,season,pool_price_lag_1,pool_price_lag_2,pool_price_lag_3,pool_price_lag_4,pool_price_lag_5,pool_price_lag_6,pool_price_lag_7,pool_price_lag_8,pool_price_lag_9,pool_price_lag_10,pool_price_lag_11,pool_price_lag_12,pool_price_lag_13,pool_price_lag_14,pool_price_lag_15,pool_price_lag_16,pool_price_lag_17,pool_price_lag_18,pool_price_lag_19,pool_price_lag_20,pool_price_lag_21,pool_price_lag_22,pool_price_lag_23,pool_price_lag_24,alberta_internal_load_lag_1,alberta_internal_load_lag_2,alberta_internal_load_lag_3,alberta_internal_load_lag_4,alberta_internal_load_lag_5,alberta_internal_load_lag_6,alberta_internal_load_lag_7,alberta_internal_load_lag_8,alberta_internal_load_lag_9,alberta_internal_load_lag_10,alberta_internal_load_lag_11,alberta_internal_load_lag_12,alberta_internal_load_lag_13,alberta_internal_load_lag_14,alberta_internal_load_lag_15,alberta_internal_load_lag_16,alberta_internal_load_lag_17,alberta_internal_load_lag_18,alberta_internal_load_lag_19,alberta_internal_load_lag_20,alberta_internal_load_lag_21,alberta_internal_load_lag_22,alberta_internal_load_lag_23,alberta_internal_load_lag_24
2024-10-12 09:00:00,69.1,210.62,31.91,9745.0,9746.0,807.7797008340226,94.18471723174468,3.4,2.4,2.1,5.0,3.0,10.0,9,5,41,10,winter,165.84,112.21,87.9,171.16,165.25,74.21,43.82,103.56,162.58,88.63,82.69,73.45,42.85,38.72,38.12,48.99,107.45,39.83,26.11,24.41,21.35,23.17,21.3,22.78,9600.0,9526.0,9252.0,9079.0,9094.0,9112.0,9106.0,9181.0,9288.0,9540.0,9755.0,9925.0,10042.0,10080.0,9988.0,9947.0,9958.0,10011.0,10055.0,10144.0,10246.0,10284.0,10297.0,10255.0
2024-10-12 10:00:00,59.67,51.9,31.96,9833.0,9827.0,1080.9779670433204,51.31420321374718,6.8,5.9,4.7,9.0,5.0,11.0,10,5,41,10,winter,69.1,165.84,112.21,87.9,171.16,165.25,74.21,43.82,103.56,162.58,88.63,82.69,73.45,42.85,38.72,38.12,48.99,107.45,39.83,26.11,24.41,21.35,23.17,21.3,9745.0,9600.0,9526.0,9252.0,9079.0,9094.0,9112.0,9106.0,9181.0,9288.0,9540.0,9755.0,9925.0,10042.0,10080.0,9988.0,9947.0,9958.0,10011.0,10055.0,10144.0,10246.0,10284.0,10297.0
2024-10-12 11:00:00,76.47,79.21,32.03,9765.0,9818.0,1115.5181688038508,32.7952170704926,9.1,8.8,6.9,10.0,3.0,8.0,11,5,41,10,winter,59.67,69.1,165.84,112.21,87.9,171.16,165.25,74.21,43.82,103.56,162.58,88.63,82.69,73.45,42.85,38.72,38.12,48.99,107.45,39.83,26.11,24.41,21.35,23.17,9833.0,9745.0,9600.0,9526.0,9252.0,9079.0,9094.0,9112.0,9106.0,9181.0,9288.0,9540.0,9755.0,9925.0,10042.0,10080.0,9988.0,9947.0,9958.0,10011.0,10055.0,10144.0,10246.0,10284.0
2024-10-12 12:00:00,69.64,55.16,32.1,9703.0,9711.0,1076.02211368627,35.82124475140538,10.3,10.7,8.3,16.0,0.0,11.0,12,5,41,10,winter,76.47,59.67,69.1,165.84,112.21,87.9,171.16,165.25,74.21,43.82,103.56,162.58,88.63,82.69,73.45,42.85,38.72,38.12,48.99,107.45,39.83,26.11,24.41,21.35,9765.0,9833.0,9745.0,9600.0,9526.0,9252.0,9079.0,9094.0,9112.0,9106.0,9181.0,9288.0,9540.0,9755.0,9925.0,10042.0,10080.0,9988.0,9947.0,9958.0,10011.0,10055.0,10144.0,10246.0
2024-10-12 13:00:00,42.94,38.67,32.13,9758.0,9666.0,1017.1756051883432,84.82049310238826,11.5,11.9,9.9,17.0,5.0,8.0,13,5,41,10,winter,69.64,76.47,59.67,69.1,165.84,112.21,87.9,171.16,165.25,74.21,43.82,103.56,162.58,88.63,82.69,73.45,42.85,38.72,38.12,48.99,107.45,39.83,26.11,24.41,9703.0,9765.0,9833.0,9745.0,9600.0,9526.0,9252.0,9079.0,9094.0,9112.0,9106.0,9181.0,9288.0,9540.0,9755.0,9925.0,10042.0,10080.0,9988.0,9947.0,9958.0,10011.0,10055.0,10144.0
2024-10-12 14:00:00,38.06,42.05,32.17,9740.0,9743.0,1078.3944836354915,148.55465224080822,12.4,12.6,11.0,12.0,9.0,7.0,14,5,41,10,winter,42.94,69.64,76.47,59.67,69.1,165.84,112.21,87.9,171.16,165.25,74.21,43.82,103.56,162.58,88.63,82.69,73.45,42.85,38.72,38.12,48.99,107.45,39.83,26.11,9758.0,9703.0,9765.0,9833.0,9745.0,9600.0,9526.0,9252.0,9079.0,9094.0,9112.0,9106.0,9181.0,9288.0,9540.0,9755.0,9925.0,10042.0,10080.0,9988.0,9947.0,9958.0,10011.0,10055.0
2024-10-12 15:00:00,39.07,38.52,32.22,9752.0,9751.0,1083.0629905177486,265.2374023197384,11.7,12.8,10.9,14.0,8.0,10.0,15,5,41,10,winter,38.06,42.94,69.64,76.47,59.67,69.1,165.84,112.21,87.9,171.16,165.25,74.21,43.82,103.56,162.58,88.63,82.69,73.45,42.85,38.72,38.12,48.99,107.45,39.83,9740.0,9758.0,9703.0,9765.0,9833.0,9745.0,9600.0,9526.0,9252.0,9079.0,9094.0,9112.0,9106.0,9181.0,9288.0,9540.0,9755.0,9925.0,10042.0,10080.0,9988.0,9947.0,9958.0,10011.0
2024-10-12 16:00:00,80.79,115.04,32.32,9779.0,9789.0,948.4239500802094,317.5889185127585,12.3,11.5,11.3,14.0,8.0,0.0,16,5,41,10,winter,39.07,38.06,42.94,69.64,76.47,59.67,69.1,165.84,112.21,87.9,171.16,165.25,74.21,43.82,103.56,162.58,88.63,82.69,73.45,42.85,38.72,38.12,48.99,107.45,9752.0,9740.0,9758.0,9703.0,9765.0,9833.0,9745.0,9600.0,9526.0,9252.0,9079.0,9094.0,9112.0,9106.0,9181.0,9288.0,9540.0,9755.0,9925.0,10042.0,10080.0,9988.0,9947.0,9958.0
2024-10-12 17:00:00,115.18,38.52,32.45,9789.0,9804.0,492.6526218764649,392.25013058346593,11.3,10.1,9.6,17.0,10.0,3.0,17,5,41,10,winter,80.79,39.07,38.06,42.94,69.64,76.47,59.67,69.1,165.84,112.21,87.9,171.16,165.25,74.21,43.82,103.56,162.58,88.63,82.69,73.45,42.85,38.72,38.12,48.99,9779.0,9752.0,9740.0,9758.0,9703.0,9765.0,9833.0,9745.0,9600.0,9526.0,9252.0,9079.0,9094.0,9112.0,9106.0,9181.0,9288.0,9540.0,9755.0,9925.0,10042.0,10080.0,9988.0,9947.0
2024-10-12 18:00:00,148.18,173.25,32.65,9717.0,9768.0,42.94605483078294,564.7588768321731,9.6,3.9,1.8,15.0,13.0,6.0,18,5,41,10,winter,115.18,80.79,39.07,38.06,42.94,69.64,76.47,59.67,69.1,165.84,112.21,87.9,171.16,165.25,74.21,43.82,103.56,162.58,88.63,82.69,73.45,42.85,38.72,38.12,9789.0,9779.0,9752.0,9740.0,9758.0,9703.0,9765.0,9833.0,9745.0,9600.0,9526.0,9252.0,9079.0,9094.0,9112.0,9106.0,9181.0,9288.0,9540.0,9755.0,9925.0,10042.0,10080.0,9988.0
2024-10-12 19:00:00,90.08,108.61,32.77,9887.0,9803.0,0.0,752.8676765511723,8.4,2.1,0.6,18.0,14.0,11.0,19,5,41,10,winter,148.18,115.18,80.79,39.07,38.06,42.94,69.64,76.47,59.67,69.1,165.84,112.21,87.9,171.16,165.25,74.21,43.82,103.56,162.58,88.63,82.69,73.45,42.85,38.72,9717.0,9789.0,9779.0,9752.0,9740.0,9758.0,9703.0,9765.0,9833.0,9745.0,9600.0,9526.0,9252.0,9079.0,9094.0,9112.0,9106.0,9181.0,9288.0,9540.0,9755.0,9925.0,10042.0,10080.0
2024-10-12 20:00:00,138.85,156.79,32.93,9854.0,9834.0,0.0,746.8964579899484,7.1,5.3,1.6,19.0,18.0,12.0,20,5,41,10,winter,90.08,148.18,115.18,80.79,39.07,38.06,42.94,69.64,76.47,59.67,69.1,165.84,112.21,87.9,171.16,165.25,74.21,43.82,103.56,162.58,88.63,82.69,73.45,42.85,9887.0,9717.0,9789.0,9779.0,9752.0,9740.0,9758.0,9703.0,9765.0,9833.0,9745.0,9600.0,9526.0,9252.0,9079.0,9094.0,9112.0,9106.0,9181.0,9288.0,9540.0,9755.0,9925.0,10042.0
2024-10-12 21:00:00,40.32,30.33,32.98,9775.0,9719.0,0.0,801.598908491056,5.3,3.2,0.8,17.0,17.0,13.0,21,5,41,10,winter,138.85,90.08,148.18,115.18,80.79,39.07,38.06,42.94,69.64,76.47,59.67,69.1,165.84,112.21,87.9,171.16,165.25,74.21,43.82,103.56,162.58,88.63,82.69,73.45,9854.0,9887.0,9717.0,9789.0,9779.0,9752.0,9740.0,9758.0,9703.0,9765.0,9833.0,9745.0,9600.0,9526.0,9252.0,9079.0,9094.0,9112.0,9106.0,9181.0,9288.0,9540.0,9755.0,9925.0
2024-10-12 22:00:00,32.45,36.49,33.03,9620.0,9637.0,0.0,907.157449801498,4.9,3.9,1.4,17.0,19.0,11.0,22,5,41,10,winter,40.32,138.85,90.08,148.18,115.18,80.79,39.07,38.06,42.94,69.64,76.47,59.67,69.1,165.84,112.21,87.9,171.16,165.25,74.21,43.82,103.56,162.58,88.63,82.69,9775.0,9854.0,9887.0,9717.0,9789.0,9779.0,9752.0,9740.0,9758.0,9703.0,9765.0,9833.0,9745.0,9600.0,9526.0,9252.0,9079.0,9094.0,9112.0,9106.0,9181.0,9288.0,9540.0,9755.0
2024-10-12 23:00:00,34.23,38.09,33.07,9456.0,9429.0,0.0,1229.3124591514136,3.9,4.3,3.3,17.0,20.0,12.0,23,5,41,10,winter,32.45,40.32,138.85,90.08,148.18,115.18,80.79,39.07,38.06,42.94,69.64,76.47,59.67,69.1,165.84,112.21,87.9,171.16,165.25,74.21,43.82,103.56,162.58,88.63,9620.0,9775.0,9854.0,9887.0,9717.0,9789.0,9779.0,9752.0,9740.0,9758.0,9703.0,9765.0,9833.0,9745.0,9600.0,9526.0,9252.0,9079.0,9094.0,9112.0,9106.0,9181.0,9288.0,9540.0
2024-10-13 00:00:00,29.14,36.6,33.11,9280.0,9293.0,0.0,1608.729782770806,3.4,3.3,3.4,14.0,17.0,11.0,0,6,41,10,winter,34.23,32.45,40.32,138.85,90.08,148.18,115.18,80.79,39.07,38.06,42.94,69.64,76.47,59.67,69.1,165.84,112.21,87.9,171.16,165.25,74.21,43.82,103.56,162.58,9456.0,9620.0,9775.0,9854.0,9887.0,9717.0,9789.0,9779.0,9752.0,9740.0,9758.0,9703.0,9765.0,9833.0,9745.0,9600.0,9526.0,9252.0,9079.0,9094.0,9112.0,9106.0,9181.0,9288.0
2024-10-13 01:00:00,22.44,25.9,33.14,9186.0,9187.0,0.0,2087.193197886464,2.3,3.7,3.0,13.0,20.0,10.0,1,6,41,10,winter,29.14,34.23,32.45,40.32,138.85,90.08,148.18,115.18,80.79,39.07,38.06,42.94,69.64,76.47,59.67,69.1,165.84,112.21,87.9,171.16,165.25,74.21,43.82,103.56,9280.0,9456.0,9620.0,9775.0,9854.0,9887.0,9717.0,9789.0,9779.0,9752.0,9740.0,9758.0,9703.0,9765.0,9833.0,9745.0,9600.0,9526.0,9252.0,9079.0,9094.0,9112.0,9106.0,9181.0
2024-10-13 02:00:00,21.79,22.04,33.17,9153.0,9131.0,0.0,2300.2846762388035,3.1,3.5,0.9,15.0,25.0,8.0,2,6,41,10,winter,22.44,29.14,34.23,32.45,40.32,138.85,90.08,148.18,115.18,80.79,39.07,38.06,42.94,69.64,76.47,59.67,69.1,165.84,112.21,87.9,171.16,165.25,74.21,43.82,9186.0,9280.0,9456.0,9620.0,9775.0,9854.0,9887.0,9717.0,9789.0,9779.0,9752.0,9740.0,9758.0,9703.0,9765.0,9833.0,9745.0,9600.0,9526.0,9252.0,9079.0,9094.0,9112.0,9106.0
2024-10-13 03:00:00,20.64,21.4,33.2,9172.0,9119.0,0.0,2495.488242970469,1.7,3.6,2.1,13.0,18.0,10.0,3,6,41,10,winter,21.79,22.44,29.14,34.23,32.45,40.32,138.85,90.08,148.18,115.18,80.79,39.07,38.06,42.94,69.64,76.47,59.67,69.1,165.84,112.21,87.9,171.16,165.25,74.21,9153.0,9186.0,9280.0,9456.0,9620.0,9775.0,9854.0,9887.0,9717.0,9789.0,9779.0,9752.0,9740.0,9758.0,9703.0,9765.0,9833.0,9745.0,9600.0,9526.0,9252.0,9079.0,9094.0,9112.0
2024-10-13 04:00:00,16.51,16.94,33.23,9179.0,9161.0,0.0,2627.6518741532827,2.6,4.1,1.7,9.0,22.0,10.0,4,6,41,10,winter,20.64,21.79,22.44,29.14,34.23,32.45,40.32,138.85,90.08,148.18,115.18,80.79,39.07,38.06,42.94,69.64,76.47,59.67,69.1,165.84,112.21,87.9,171.16,165.25,9172.0,9153.0,9186.0,9280.0,9456.0,9620.0,9775.0,9854.0,9887.0,9717.0,9789.0,9779.0,9752.0,9740.0,9758.0,9703.0,9765.0,9833.0,9745.0,9600.0,9526.0,9252.0,9079.0,9094.0
2024-10-13 05:00:00,12.45,12.86,33.24,9232.0,9193.0,0.0,2763.9312295316654,2.5,3.7,2.1,10.0,24.0,14.0,5,6,41,10,winter,16.51,20.64,21.79,22.44,29.14,34.23,32.45,40.32,138.85,90.08,148.18,115.18,80.79,39.07,38.06,42.94,69.64,76.47,59.67,69.1,165.84,112.21,87.9,171.16,9179.0,9172.0,9153.0,9186.0,9280.0,9456.0,9620.0,9775.0,9854.0,9887.0,9717.0,9789.0,9779.0,9752.0,9740.0,9758.0,9703.0,9765.0,9833.0,9745.0,9600.0,9526.0,9252.0,9079.0
2024-10-13 06:00:00,1.04,3.67,33.25,9334.0,9319.0,0.0,2972.626518915246,1.3,3.7,1.6,10.0,22.0,13.0,6,6,41,10,winter,12.45,16.51,20.64,21.79,22.44,29.14,34.23,32.45,40.32,138.85,90.08,148.18,115.18,80.79,39.07,38.06,42.94,69.64,76.47,59.67,69.1,165.84,112.21,87.9,9232.0,9179.0,9172.0,9153.0,9186.0,9280.0,9456.0,9620.0,9775.0,9854.0,9887.0,9717.0,9789.0,9779.0,9752.0,9740.0,9758.0,9703.0,9765.0,9833.0,9745.0,9600.0,9526.0,9252.0
2024-10-13 07:00:00,7.7,0.0,33.26,9530.0,9477.0,0.0443333319657377,2965.5694484479395,-0.2,3.0,1.5,10.0,18.0,16.0,7,6,41,10,winter,1.04,12.45,16.51,20.64,21.79,22.44,29.14,34.23,32.45,40.32,138.85,90.08,148.18,115.18,80.79,39.07,38.06,42.94,69.64,76.47,59.67,69.1,165.84,112.21,9334.0,9232.0,9179.0,9172.0,9153.0,9186.0,9280.0,9456.0,9620.0,9775.0,9854.0,9887.0,9717.0,9789.0,9779.0,9752.0,9740.0,9758.0,9703.0,9765.0,9833.0,9745.0,9600.0,9526.0
2024-10-13 08:00:00,11.31,17.84,33.27,9612.0,9667.0,184.33661004155877,2880.405168573128,1.5,4.0,2.7,9.0,22.0,16.0,8,6,41,10,winter,7.7,1.04,12.45,16.51,20.64,21.79,22.44,29.14,34.23,32.45,40.32,138.85,90.08,148.18,115.18,80.79,39.07,38.06,42.94,69.64,76.47,59.67,69.1,165.84,9530.0,9334.0,9232.0,9179.0,9172.0,9153.0,9186.0,9280.0,9456.0,9620.0,9775.0,9854.0,9887.0,9717.0,9789.0,9779.0,9752.0,9740.0,9758.0,9703.0,9765.0,9833.0,9745.0,9600.0
2024-10-13 09:00:00,3.73,0.0,33.28,9846.0,9751.0,713.8571525298224,2479.832312481701,5.5,6.2,5.8,12.0,26.0,16.0,9,6,41,10,winter,11.31,7.7,1.04,12.45,16.51,20.64,21.79,22.44,29.14,34.23,32.45,40.32,138.85,90.08,148.18,115.18,80.79,39.07,38.06,42.94,69.64,76.47,59.67,69.1,9612.0,9530.0,9334.0,9232.0,9179.0,9172.0,9153.0,9186.0,9280.0,9456.0,9620.0,9775.0,9854.0,9887.0,9717.0,9789.0,9779.0,9752.0,9740.0,9758.0,9703.0,9765.0,9833.0,9745.0
2024-10-13 10:00:00,0.0,0.0,33.28,9905.0,9915.0,937.3315335535672,2382.8468751394253,8.0,8.9,8.9,16.0,27.0,17.0,10,6,41,10,winter,3.73,11.31,7.7,1.04,12.45,16.51,20.64,21.79,22.44,29.14,34.23,32.45,40.32,138.85,90.08,148.18,115.18,80.79,39.07,38.06,42.94,69.64,76.47,59.67,9846.0,9612.0,9530.0,9334.0,9232.0,9179.0,9172.0,9153.0,9186.0,9280.0,9456.0,9620.0,9775.0,9854.0,9887.0,9717.0,9789.0,9779.0,9752.0,9740.0,9758.0,9703.0,9765.0,9833.0
2024-10-13 11:00:00,0.0,14.6,33.28,9904.0,9948.0,1005.6622537925508,2421.238008768691,10.0,11.3,11.6,12.0,27.0,21.0,11,6,41,10,winter,0.0,3.73,11.31,7.7,1.04,12.45,16.51,20.64,21.79,22.44,29.14,34.23,32.45,40.32,138.85,90.08,148.18,115.18,80.79,39.07,38.06,42.94,69.64,76.47,9905.0,9846.0,9612.0,9530.0,9334.0,9232.0,9179.0,9172.0,9153.0,9186.0,9280.0,9456.0,9620.0,9775.0,9854.0,9887.0,9717.0,9789.0,9779.0,9752.0,9740.0,9758.0,9703.0,9765.0
2024-10-13 12:00:00,0.0,0.0,33.28,9873.0,9935.0,984.1138292604024,2545.9453309848573,12.6,13.7,11.5,12.0,24.0,20.0,12,6,41,10,winter,0.0,0.0,3.73,11.31,7.7,1.04,12.45,16.51,20.64,21.79,22.44,29.14,34.23,32.45,40.32,138.85,90.08,148.18,115.18,80.79,39.07,38.06,42.94,69.64,9904.0,9905.0,9846.0,9612.0,9530.0,9334.0,9232.0,9179.0,9172.0,9153.0,9186.0,9280.0,9456.0,9620.0,9775.0,9854.0,9887.0,9717.0,9789.0,9779.0,9752.0,9740.0,9758.0,9703.0
2024-10-13 13:00:00,0.0,0.0,33.28,9871.0,9833.0,990.3804358456532,2528.0408078895675,14.8,15.9,12.6,16.0,24.0,25.0,13,6,41,10,winter,0.0,0.0,0.0,3.73,11.31,7.7,1.04,12.45,16.51,20.64,21.79,22.44,29.14,34.23,32.45,40.32,138.85,90.08,148.18,115.18,80.79,39.07,38.06,42.94,9873.0,9904.0,9905.0,9846.0,9612.0,9530.0,9334.0,9232.0,9179.0,9172.0,9153.0,9186.0,9280.0,9456.0,9620.0,9775.0,9854.0,9887.0,9717.0,9789.0,9779.0,9752.0,9740.0,9758.0
2024-10-13 14:00:00,6.18,17.3,33.28,9861.0,9856.0,993.5704543519682,2393.06412383433,18.3,17.5,14.4,16.0,22.0,21.0,14,6,41,10,winter,0.0,0.0,0.0,0.0,3.73,11.31,7.7,1.04,12.45,16.51,20.64,21.79,22.44,29.14,34.23,32.45,40.32,138.85,90.08,148.18,115.18,80.79,39.07,38.06,9871.0,9873.0,9904.0,9905.0,9846.0,9612.0,9530.0,9334.0,9232.0,9179.0,9172.0,9153.0,9186.0,9280.0,9456.0,9620.0,9775.0,9854.0,9887.0,9717.0,9789.0,9779.0,9752.0,9740.0
2024-10-13 15:00:00,19.37,19.45,33.31,9894.0,9879.0,988.9278268956476,2184.786203294529,20.3,16.8,15.7,17.0,20.0,20.0,15,6,41,10,winter,6.18,0.0,0.0,0.0,0.0,3.73,11.31,7.7,1.04,12.45,16.51,20.64,21.79,22.44,29.14,34.23,32.45,40.32,138.85,90.08,148.18,115.18,80.79,39.07,9861.0,9871.0,9873.0,9904.0,9905.0,9846.0,9612.0,9530.0,9334.0,9232.0,9179.0,9172.0,9153.0,9186.0,9280.0,9456.0,9620.0,9775.0,9854.0,9887.0,9717.0,9789.0,9779.0,9752.0
2024-10-13 16:00:00,20.1,19.53,33.33,9949.0,9978.0,870.0199572133024,2210.8125418249106,18.4,16.9,15.7,15.0,18.0,17.0,16,6,41,10,winter,19.37,6.18,0.0,0.0,0.0,0.0,3.73,11.31,7.7,1.04,12.45,16.51,20.64,21.79,22.44,29.14,34.23,32.45,40.32,138.85,90.08,148.18,115.18,80.79,9894.0,9861.0,9871.0,9873.0,9904.0,9905.0,9846.0,9612.0,9530.0,9334.0,9232.0,9179.0,9172.0,9153.0,9186.0,9280.0,9456.0,9620.0,9775.0,9854.0,9887.0,9717.0,9789.0,9779.0
2024-10-13 17:00:00,19.55,0.0,33.34,9828.0,9944.0,420.1649117885033,2360.5767913447485,18.1,14.5,13.3,13.0,15.0,14.0,17,6,41,10,winter,20.1,19.37,6.18,0.0,0.0,0.0,0.0,3.73,11.31,7.7,1.04,12.45,16.51,20.64,21.79,22.44,29.14,34.23,32.45,40.32,138.85,90.08,148.18,115.18,9949.0,9894.0,9861.0,9871.0,9873.0,9904.0,9905.0,9846.0,9612.0,9530.0,9334.0,9232.0,9179.0,9172.0,9153.0,9186.0,9280.0,9456.0,9620.0,9775.0,9854.0,9887.0,9717.0,9789.0
2024-10-13 18:00:00,19.66,19.61,33.31,9785.0,9784.0,39.79499932381428,2637.2083186725117,16.9,10.7,11.4,9.0,17.0,12.0,18,6,41,10,winter,19.55,20.1,19.37,6.18,0.0,0.0,0.0,0.0,3.73,11.31,7.7,1.04,12.45,16.51,20.64,21.79,22.44,29.14,34.23,32.45,40.32,138.85,90.08,148.18,9828.0,9949.0,9894.0,9861.0,9871.0,9873.0,9904.0,9905.0,9846.0,9612.0,9530.0,9334.0,9232.0,9179.0,9172.0,9153.0,9186.0,9280.0,9456.0,9620.0,9775.0,9854.0,9887.0,9717.0
2024-10-13 19:00:00,19.3,19.52,33.2,9896.0,9847.0,0.0,2875.0514797636206,13.8,9.0,9.7,8.0,18.0,13.0,19,6,41,10,winter,19.66,19.55,20.1,19.37,6.18,0.0,0.0,0.0,0.0,3.73,11.31,7.7,1.04,12.45,16.51,20.64,21.79,22.44,29.14,34.23,32.45,40.32,138.85,90.08,9785.0,9828.0,9949.0,9894.0,9861.0,9871.0,9873.0,9904.0,9905.0,9846.0,9612.0,9530.0,9334.0,9232.0,9179.0,9172.0,9153.0,9186.0,9280.0,9456.0,9620.0,9775.0,9854.0,9887.0
2024-10-13 20:00:00,19.47,19.47,32.96,9883.0,9825.0,0.0,2960.312013609691,10.5,8.1,9.4,5.0,16.0,15.0,20,6,41,10,winter,19.3,19.66,19.55,20.1,19.37,6.18,0.0,0.0,0.0,0.0,3.73,11.31,7.7,1.04,12.45,16.51,20.64,21.79,22.44,29.14,34.23,32.45,40.32,138.85,9896.0,9785.0,9828.0,9949.0,9894.0,9861.0,9871.0,9873.0,9904.0,9905.0,9846.0,9612.0,9530.0,9334.0,9232.0,9179.0,9172.0,9153.0,9186.0,9280.0,9456.0,9620.0,9775.0,9854.0
2024-10-13 21:00:00,19.68,19.8,32.94,9751.0,9764.0,0.0002222222255335,2893.6613898583582,13.3,7.7,8.9,10.0,14.0,15.0,21,6,41,10,winter,19.47,19.3,19.66,19.55,20.1,19.37,6.18,0.0,0.0,0.0,0.0,3.73,11.31,7.7,1.04,12.45,16.51,20.64,21.79,22.44,29.14,34.23,32.45,40.32,9883.0,9896.0,9785.0,9828.0,9949.0,9894.0,9861.0,9871.0,9873.0,9904.0,9905.0,9846.0,9612.0,9530.0,9334.0,9232.0,9179.0,9172.0,9153.0,9186.0,9280.0,9456.0,9620.0,9775.0
2024-10-13 22:00:00,19.66,19.45,32.93,9545.0,9536.0,0.0,2844.433940328608,9.1,7.4,8.2,4.0,14.0,16.0,22,6,41,10,winter,19.68,19.47,19.3,19.66,19.55,20.1,19.37,6.18,0.0,0.0,0.0,0.0,3.73,11.31,7.7,1.04,12.45,16.51,20.64,21.79,22.44,29.14,34.23,32.45,9751.0,9883.0,9896.0,9785.0,9828.0,9949.0,9894.0,9861.0,9871.0,9873.0,9904.0,9905.0,9846.0,9612.0,9530.0,9334.0,9232.0,9179.0,9172.0,9153.0,9186.0,9280.0,9456.0,9620.0
2024-10-13 23:00:00,19.43,19.18,32.94,9324.0,9316.0,0.0,2725.320660380788,12.8,7.8,6.7,5.0,12.0,15.0,23,6,41,10,winter,19.66,19.68,19.47,19.3,19.66,19.55,20.1,19.37,6.18,0.0,0.0,0.0,0.0,3.73,11.31,7.7,1.04,12.45,16.51,20.64,21.79,22.44,29.14,34.23,9545.0,9751.0,9883.0,9896.0,9785.0,9828.0,9949.0,9894.0,9861.0,9871.0,9873.0,9904.0,9905.0,9846.0,9612.0,9530.0,9334.0,9232.0,9179.0,9172.0,9153.0,9186.0,9280.0,9456.0
2024-10-14 00:00:00,19.26,18.62,32.95,9147.0,9162.0,0.0,2608.452181391865,10.9,5.0,6.1,4.0,4.0,15.0,0,0,42,10,winter,19.43,19.66,19.68,19.47,19.3,19.66,19.55,20.1,19.37,6.18,0.0,0.0,0.0,0.0,3.73,11.31,7.7,1.04,12.45,16.51,20.64,21.79,22.44,29.14,9324.0,9545.0,9751.0,9883.0,9896.0,9785.0,9828.0,9949.0,9894.0,9861.0,9871.0,9873.0,9904.0,9905.0,9846.0,9612.0,9530.0,9334.0,9232.0,9179.0,9172.0,9153.0,9186.0,9280.0
2024-10-14 01:00:00,19.26,19.01,32.95,8992.0,9036.0,0.0,2399.964066877034,10.1,3.8,5.7,7.0,4.0,14.0,1,0,42,10,winter,19.26,19.43,19.66,19.68,19.47,19.3,19.66,19.55,20.1,19.37,6.18,0.0,0.0,0.0,0.0,3.73,11.31,7.7,1.04,12.45,16.51,20.64,21.79,22.44,9147.0,9324.0,9545.0,9751.0,9883.0,9896.0,9785.0,9828.0,9949.0,9894.0,9861.0,9871.0,9873.0,9904.0,9905.0,9846.0,9612.0,9530.0,9334.0,9232.0,9179.0,9172.0,9153.0,9186.0
2024-10-14 02:00:00,20.55,19.26,32.96,8911.0,8915.0,0.0,2137.095151022996,12.3,2.4,5.4,5.0,4.0,16.0,2,0,42,10,winter,19.26,19.26,19.43,19.66,19.68,19.47,19.3,19.66,19.55,20.1,19.37,6.18,0.0,0.0,0.0,0.0,3.73,11.31,7.7,1.04,12.45,16.51,20.64,21.79,8992.0,9147.0,9324.0,9545.0,9751.0,9883.0,9896.0,9785.0,9828.0,9949.0,9894.0,9861.0,9871.0,9873.0,9904.0,9905.0,9846.0,9612.0,9530.0,9334.0,9232.0,9179.0,9172.0,9153.0
2024-10-14 03:00:00,22.85,23.55,32.97,8886.0,8895.0,0.0,2099.129794634812,11.5,2.1,5.9,5.0,3.0,13.0,3,0,42,10,winter,20.55,19.26,19.26,19.43,19.66,19.68,19.47,19.3,19.66,19.55,20.1,19.37,6.18,0.0,0.0,0.0,0.0,3.73,11.31,7.7,1.04,12.45,16.51,20.64,8911.0,8992.0,9147.0,9324.0,9545.0,9751.0,9883.0,9896.0,9785.0,9828.0,9949.0,9894.0,9861.0,9871.0,9873.0,9904.0,9905.0,9846.0,9612.0,9530.0,9334.0,9232.0,9179.0,9172.0
2024-10-14 04:00:00,23.79,23.14,32.97,8891.0,8894.0,0.0,2024.478876146227,10.1,1.8,6.6,4.0,10.0,13.0,4,0,42,10,winter,22.85,20.55,19.26,19.26,19.43,19.66,19.68,19.47,19.3,19.66,19.55,20.1,19.37,6.18,0.0,0.0,0.0,0.0,3.73,11.31,7.7,1.04,12.45,16.51,8886.0,8911.0,8992.0,9147.0,9324.0,9545.0,9751.0,9883.0,9896.0,9785.0,9828.0,9949.0,9894.0,9861.0,9871.0,9873.0,9904.0,9905.0,9846.0,9612.0,9530.0,9334.0,9232.0,9179.0
